"","coords.x1","coords.x2"
"352",-119.625986196811,38.0042406346309
"353",-119.56384379301,37.982995892805
"354",-119.67562772895,37.8955347838965
"355",-119.713068819461,38.0765080712959
"356",-119.533347313576,37.5644640578734
"357",-119.272827476432,37.7062062145469
"358",-119.504451488244,38.0756454274636
"359",-119.4678948072,38.0359607708088
"360",-119.559858965011,37.9892100308627
"361",-119.615027171729,38.009891362551
"362",-119.773848383562,38.0397680388178
"363",-119.404749358721,37.6408689056452
"364",-119.777968439793,38.0432747890982
"365",-119.418653437581,37.6604095532746
"366",-119.455699636845,37.861223759044
"367",-119.829160277528,37.9503289566526
"368",-119.807923529961,38.0495905445751
"369",-119.439649383525,37.9338260976698
"370",-119.706434237399,38.0792741538192
"371",-119.418854096285,37.6431937036462
"372",-119.783988033805,38.038266744343
"373",-119.701389488084,38.055873225622
"374",-119.678175379437,38.0320766019222
"375",-119.525456565938,37.9046216892454
"376",-119.771588889501,38.045407740465
"377",-119.570065089608,37.9961958678483
"378",-119.343483748826,37.7869160561091
"379",-119.475308586893,38.018954600145
"380",-119.513887583353,37.9001838351943
"381",-119.332962531595,37.9355403086347
"382",-119.64147303637,38.0711120171198
"383",-119.34662990553,37.9359892868169
"384",-119.391835628989,37.575978578097
"385",-119.42731688492,37.9618351384946
"386",-119.348167019789,37.9931790743677
"387",-119.396296341996,37.5667864282427
"388",-119.485311526172,38.0139677445373
"389",-119.325114796465,37.8062040059988
"390",-119.494245980389,37.9953062974621
"391",-119.572284715392,38.0570593072298
"392",-119.687636522509,38.030058463801
"393",-119.657053322513,38.1365365763169
"394",-119.724444974094,38.0135326087613
"395",-119.561965295189,38.1436962560126
"396",-119.33447517715,37.9707438249711
"397",-119.323194937906,37.9956577099057
"398",-119.749299922149,38.0611589280223
"399",-119.795216468242,37.9988955766306
"400",-119.304526361658,37.7887662456881
"401",-119.845870265051,38.0538130720459
"402",-119.603296849909,38.1044022601871
"403",-119.57051149398,38.1521595055101
"404",-119.529581441455,38.0152758563616
"405",-119.298255464151,37.9386566904972
"406",-119.305041899939,37.7578470161848
"407",-119.372029848911,37.7151549943476
"408",-119.677238684201,38.1276082204639
"409",-119.610307785464,38.0864058223276
"410",-119.335992072873,37.9557552397369
"411",-119.566831392821,37.942292260708
"412",-119.823310938801,37.9993051836278
"413",-119.616619169462,38.0651807669409
"414",-119.601529668042,38.045242171096
"415",-119.8244948384,38.0645105154511
"416",-119.561114846364,38.0837945750452
"417",-119.253829349713,37.8986051545794
"418",-119.819286357795,38.0659871837623
"419",-119.789524238858,38.0334500835595
"420",-119.466794588032,38.0439133879335
"421",-119.353967562676,38.0559599190019
"422",-119.792886782574,38.0763489567527
"423",-119.818970394447,38.0672561905609
"424",-119.789173345027,38.0584167806921
"425",-119.654030011613,38.0792086595974
"426",-119.806530567831,37.9524932261755
"427",-119.801855381205,38.0879386513263
"428",-119.622196788833,38.0519010161577
"429",-119.830809113271,37.9997555105446
"430",-119.80654633664,38.0707974078218
"431",-119.399704984324,38.0930604935972
"432",-119.636190826864,38.0617696783181
"433",-119.584930086482,38.1707648289199
"434",-119.557031344733,38.0981202966024
"435",-119.665988742477,38.1312881809929
"436",-119.639508167648,38.0513331083627
"437",-119.605507091193,38.0439826519649
"438",-119.682313657218,38.0449572350039
"439",-119.65377361212,38.1030019903628
"440",-119.818612128934,38.0656429602338
"441",-119.855638591917,37.9209460840561
"442",-119.287775987829,37.9100250343137
"443",-119.395708546205,37.9834790898659
"444",-119.749649274217,38.0257402081541
"445",-119.825238413888,38.062510397128
"446",-119.354152359561,38.0553254481834
"447",-119.468771136281,37.9907980484252
"448",-119.520197476416,38.109278806188
"449",-119.749797627778,38.0942149871449
"450",-119.794716959932,38.0771163346429
"451",-119.743228430584,37.9910201717509
"452",-119.694343328758,38.0933380272064
"453",-119.676212707315,38.1270008897146
"454",-119.821203081987,38.0022390820484
"455",-119.33686212634,37.9555577293764
"456",-119.550893476862,38.0547324663636
"457",-119.482606134674,37.9715838535985
"458",-119.255226739574,37.9074995841749
"459",-119.618048060028,38.0246915621887
"460",-119.853832935541,38.0543406809291
"461",-119.794814680514,38.0754921740931
"462",-119.795267990364,37.9672681886877
"463",-119.79207593653,38.0328488516429
"464",-119.783318816523,38.0627003680822
"465",-119.79086267153,38.0326974751212
"466",-119.538172490533,38.1264622970942
"467",-119.834133310047,38.0647288289658
"468",-119.551791663768,38.10679433515
"469",-119.513595997337,37.9987687171397
"470",-119.749308177888,37.9977259889207
"471",-119.711404962193,38.0187899585425
"472",-119.466114622672,37.962469505881
"473",-119.807418419691,37.9522017176396
"474",-119.256177850975,37.9054988576784
"475",-119.797299823934,38.0225430041869
"476",-119.586937180491,37.9098634884219
"477",-119.661969860356,37.8471869837684
"478",-119.788744626834,38.0348201308361
"479",-119.797134133571,38.0065086819211
"480",-119.672745740722,37.9870576644577
"481",-119.410144027446,37.9886807079627
"482",-119.798771570098,38.0731453928563
"483",-119.655463989939,38.0895382463768
"484",-119.667741103373,38.1389972747312
"485",-119.736521756152,38.0775857871787
"486",-119.412570148935,37.9956594876644
"487",-119.555315243095,38.0350832409985
"488",-119.341515469441,37.9637553839819
"489",-119.35459365107,38.0079187367474
"490",-119.76116979955,38.0479957831823
"491",-119.796340951261,38.0539214513574
"492",-119.349730977106,38.0713633743266
"493",-119.66290123724,38.042515521315
"494",-119.415977869504,37.8877276130516
"495",-119.620869559804,38.0852695413599
"496",-119.695145080486,37.9697866484786
"497",-119.727380674397,38.0914039969308
"498",-119.65076572176,38.113792326252
"499",-119.862340248206,37.9239367304845
